,id,title,genres,TMDB_score,TMDB_vote_count,rotten_score,rotten_aud_score,revenue,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
2670,330947,Song to Song,"['Drama', 'Romance']",5.4,680,44.0,37.0,1710528,2017-03-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2671,395992,Life,"['Horror', 'Science Fiction', 'Thriller']",6.4,5636,,,100541806,2017-03-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2672,137116,Smurfs: The Lost Village,"['Family', 'Adventure', 'Animation', 'Comedy']",6.3,1084,40.0,54.0,197183546,2017-03-23,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2673,295693,The Boss Baby,"['Animation', 'Comedy', 'Family']",6.5,5768,53.0,51.0,498814908,2017-03-23,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2674,305470,Power Rangers,"['Science Fiction', 'Action', 'Adventure']",6.3,3590,50.0,65.0,142337240,2017-03-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2675,414419,Kill Bill: The Whole Bloody Affair,"['Crime', 'Action']",7.9,604,,,0,2017-03-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,315837,Ghost in the Shell,"['Science Fiction', 'Action']",6.0,6505,43.0,51.0,169801921,2017-03-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2677,416477,The Big Sick,"['Comedy', 'Drama', 'Romance']",7.4,1842,98.0,88.0,56303596,2017-03-30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2678,334521,Free Fire,"['Action', 'Crime', 'Mystery']",6.3,807,69.0,52.0,3719383,2017-03-31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2679,289222,The Zookeeper's Wife,"['Drama', 'History']",7.4,1194,64.0,76.0,26152835,2017-03-31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2680,353070,Going in Style,"['Crime', 'Comedy']",6.7,2105,47.0,57.0,84618541,2017-04-06,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,337339,The Fate of the Furious,"['Action', 'Crime', 'Thriller']",6.9,8231,67.0,72.0,1238764765,2017-04-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2682,400928,Gifted,"['Family', 'Drama', 'Comedy']",8.1,3842,73.0,85.0,40343446,2017-04-12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2683,283995,Guardians of the Galaxy Vol. 2,"['Adventure', 'Action', 'Science Fiction', 'Comedy']",7.6,16630,85.0,87.0,863756051,2017-04-19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2684,428449,A Ghost Story,"['Drama', 'Fantasy', 'Romance']",7.1,1651,91.0,66.0,1596371,2017-04-24,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2685,339988,The Circle,"['Drama', 'Thriller', 'Science Fiction']",5.5,3600,15.0,21.0,20497844,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2686,350312,Bāhubali 2: The Conclusion,"['Action', 'Adventure', 'Drama']",7.3,458,86.0,87.0,275947313,2017-04-27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2687,373569,Snatched,"['Action', 'Comedy']",5.4,645,36.0,30.0,60845711,2017-05-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,455714,Bad Genius,"['Comedy', 'Drama', 'Crime', 'Thriller']",7.9,536,100.0,93.0,0,2017-05-03,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2689,126889,Alien: Covenant,"['Horror', 'Science Fiction', 'Mystery']",6.0,6471,65.0,55.0,232380243,2017-05-09,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2690,274857,King Arthur: Legend of the Sword,"['Action', 'Drama', 'Fantasy']",6.5,4489,30.0,69.0,148675066,2017-05-10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2691,339846,Baywatch,"['Comedy', 'Action', 'Crime']",6.1,6399,17.0,67.0,177856751,2017-05-12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,417678,"Everything, Everything","['Drama', 'Romance']",7.3,3284,45.0,61.0,61621140,2017-05-18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2693,166426,Pirates of the Caribbean: Dead Men Tell No Tales,"['Adventure', 'Action', 'Fantasy']",6.6,9251,29.0,61.0,794861794,2017-05-23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2694,339259,The Man with the Iron Heart,"['War', 'Action', 'History', 'Thriller']",6.5,543,67.0,45.0,4412639,2017-05-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2695,403119,47 Meters Down,"['Horror', 'Drama', 'Thriller', 'Adventure']",5.8,2163,52.0,35.0,44235023,2017-05-25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2696,354287,War Machine,"['Comedy', 'Drama', 'War']",5.6,837,49.0,34.0,0,2017-05-26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2697,297762,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",7.3,16510,93.0,83.0,821847012,2017-05-30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2698,268531,Captain Underpants: The First Epic Movie,"['Family', 'Action', 'Animation', 'Comedy']",6.2,876,87.0,61.0,125289450,2017-06-01,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2699,282035,The Mummy,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",5.5,5765,16.0,35.0,409231607,2017-06-06,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2700,437109,The Villainess,"['Drama', 'Action']",6.9,441,85.0,66.0,8737458,2017-06-08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2701,418078,It Comes at Night,"['Drama', 'Horror', 'Mystery']",5.8,1749,87.0,44.0,19280931,2017-06-09,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2702,402529,All Eyez on Me,"['Music', 'Drama']",6.6,958,18.0,53.0,44922302,2017-06-12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2703,260514,Cars 3,"['Animation', 'Adventure', 'Comedy', 'Family']",6.9,4002,69.0,69.0,383925276,2017-06-15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2704,324852,Despicable Me 3,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",6.4,5528,58.0,53.0,1031552585,2017-06-15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2705,397422,Rough Night,"['Drama', 'Comedy']",5.7,1616,45.0,29.0,45056771,2017-06-15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2706,293768,Kidnap,"['Drama', 'Thriller']",6.1,1031,35.0,50.0,30718107,2017-06-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2707,335988,Transformers: The Last Knight,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",6.1,4482,15.0,43.0,605425157,2017-06-16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2708,382614,The Book of Henry,"['Drama', 'Crime', 'Thriller']",7.5,978,22.0,63.0,4596705,2017-06-16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2709,339877,Loving Vincent,"['Animation', 'Drama', 'Mystery']",8.1,1857,84.0,86.0,42187665,2017-06-22,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2710,316154,The Bad Batch,"['Drama', 'Horror', 'Science Fiction']",5.2,752,46.0,30.0,180851,2017-06-23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2711,399019,The Beguiled,['Drama'],5.8,1764,79.0,48.0,27397655,2017-06-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2712,339403,Baby Driver,"['Action', 'Crime']",7.5,11921,92.0,86.0,226945087,2017-06-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,387426,Okja,"['Adventure', 'Drama', 'Science Fiction', 'Action']",7.5,3304,87.0,81.0,0,2017-06-28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2714,404733,Overdrive,"['Thriller', 'Action', 'Mystery']",6.1,717,29.0,27.0,7793,2017-06-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2715,345914,The House,['Comedy'],5.6,699,,,0,2017-06-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,315635,Spider-Man: Homecoming,"['Action', 'Adventure', 'Science Fiction', 'Drama']",7.4,16230,92.0,87.0,880166924,2017-07-05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2717,440597,Wish Upon,"['Thriller', 'Horror', 'Fantasy']",5.6,1006,19.0,31.0,14301505,2017-07-07,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2718,347984,6 Days,"['Action', 'Drama', 'History', 'Thriller']",6.0,505,63.0,46.0,0,2017-07-09,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2719,281338,War for the Planet of the Apes,"['Drama', 'Science Fiction', 'War']",7.1,6757,94.0,84.0,488533726,2017-07-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2720,257785,Tulip Fever,"['Drama', 'Romance']",6.5,498,10.0,43.0,3425664,2017-07-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2721,374720,Dunkirk,"['War', 'Action', 'Drama']",7.5,12885,92.0,81.0,525573161,2017-07-19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2722,339964,Valerian and the City of a Thousand Planets,"['Adventure', 'Science Fiction', 'Action']",6.6,5824,47.0,53.0,225874228,2017-07-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2723,417870,Girls Trip,['Comedy'],6.8,1239,91.0,78.0,140376621,2017-07-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,378236,The Emoji Movie,"['Animation', 'Family', 'Comedy']",5.6,2319,7.0,37.0,216909830,2017-07-23,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2725,341013,Atomic Blonde,"['Action', 'Thriller']",6.4,4982,78.0,64.0,100014025,2017-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2726,407448,Detroit,"['Crime', 'Drama', 'Thriller', 'History']",7.3,1261,82.0,79.0,23355100,2017-07-28,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2727,437068,A Taxi Driver,"['Drama', 'History', 'Action']",8.1,488,96.0,90.0,81927980,2017-08-02,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2728,353491,The Dark Tower,"['Fantasy', 'Action', 'Science Fiction', 'Adventure']",5.7,3980,16.0,45.0,113231078,2017-08-03,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2729,395834,Wind River,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.4,3520,87.0,90.0,44998252,2017-08-03,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2730,396422,Annabelle: Creation,"['Horror', 'Mystery', 'Thriller']",6.6,4295,71.0,67.0,306515884,2017-08-03,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2731,431530,A Bad Moms Christmas,['Comedy'],6.3,1595,32.0,44.0,130560428,2017-08-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,337170,American Made,"['Action', 'Crime', 'Comedy']",6.8,3299,86.0,78.0,133511855,2017-08-08,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,336000,The Glass Castle,['Drama'],7.0,538,52.0,71.0,22088533,2017-08-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2734,345923,All I See Is You,"['Mystery', 'Thriller']",5.1,454,29.0,31.0,646946,2017-08-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2735,408648,Batman and Harley Quinn,"['Adventure', 'Action', 'Animation', 'Science Fiction']",6.1,425,45.0,38.0,0,2017-08-14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2736,390043,The Hitman's Bodyguard,"['Thriller', 'Comedy', 'Crime', 'Action']",6.8,4373,43.0,67.0,176586701,2017-08-16,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2737,399170,Logan Lucky,"['Action', 'Comedy', 'Crime', 'Drama']",6.7,2546,92.0,76.0,48453605,2017-08-17,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2738,406990,What Happened to Monday,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",7.2,4806,59.0,67.0,27975429,2017-08-18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2739,451945,BPM (Beats per Minute),['Drama'],7.8,1071,,,7632420,2017-08-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2740,351460,Death Note,"['Fantasy', 'Thriller', 'Crime', 'Drama']",4.2,3237,38.0,24.0,0,2017-08-25,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2741,398818,Call Me by Your Name,"['Romance', 'Drama']",8.3,9129,,,41063475,2017-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2742,369192,Battle of the Sexes,"['Comedy', 'Drama', 'History']",6.8,1440,84.0,71.0,12638526,2017-09-05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2743,346364,It,['Horror'],7.2,15211,,,701796444,2017-09-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2744,397538,Borg vs McEnroe,"['Drama', 'History']",7.0,878,,,16657800,2017-09-06,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2745,427900,Home Again,"['Comedy', 'Drama', 'Romance']",6.1,986,32.0,44.0,27020284,2017-09-07,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2746,391713,Lady Bird,"['Drama', 'Comedy']",7.3,6343,99.0,79.0,76858273,2017-09-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2747,419743,Disobedience,"['Drama', 'Romance']",6.9,797,,,0,2017-09-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2748,381283,mother!,"['Drama', 'Horror', 'Mystery']",7.0,5067,68.0,51.0,44516999,2017-09-13,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2749,415842,American Assassin,"['Action', 'Thriller']",6.3,2234,34.0,60.0,67200000,2017-09-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,401898,Thelma,"['Drama', 'Mystery', 'Thriller']",6.9,625,93.0,77.0,1471656,2017-09-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2751,343668,Kingsman: The Golden Circle,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",7.0,7714,51.0,64.0,410902662,2017-09-20,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2752,274862,The Lego Ninjago Movie,"['Family', 'Animation', 'Action', 'Adventure']",6.5,705,56.0,46.0,123081555,2017-09-21,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2753,395991,Only the Brave,"['Drama', 'Action', 'History']",7.3,1041,87.0,91.0,25754775,2017-09-22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2754,395993,Stronger,['Drama'],7.0,1146,90.0,80.0,8484418,2017-09-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2755,398175,Brawl in Cell Block 99,"['Action', 'Crime', 'Thriller']",6.9,919,90.0,74.0,0,2017-09-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2756,467938,Revenge,"['Action', 'Thriller', 'Horror']",6.4,1224,,,692079,2017-09-23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2757,55341,Jeepers Creepers 3,"['Horror', 'Mystery', 'Thriller']",4.8,544,17.0,31.0,3600000,2017-09-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2758,379149,The Foreigner,"['Action', 'Thriller']",6.8,1723,66.0,72.0,145374099,2017-09-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2759,400710,Flatliners,"['Drama', 'Horror', 'Thriller']",5.7,1852,4.0,32.0,45158254,2017-09-28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2760,432068,C'est la vie!,['Comedy'],6.9,1117,,,23800000,2017-10-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,335984,Blade Runner 2049,"['Science Fiction', 'Drama']",7.5,9606,88.0,81.0,259239658,2017-10-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2762,290512,The Mountain Between Us,"['Romance', 'Adventure', 'Drama']",6.6,1751,38.0,47.0,62832209,2017-10-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2763,462883,Woody Woodpecker,"['Animation', 'Comedy', 'Family']",6.8,542,13.0,31.0,0,2017-10-05,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2764,394117,The Florida Project,['Drama'],7.4,1930,96.0,80.0,11303040,2017-10-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2765,433808,The Ritual,"['Horror', 'Thriller', 'Mystery']",6.1,1921,73.0,60.0,1785977,2017-10-11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2766,372343,The Snowman,"['Crime', 'Thriller', 'Horror']",5.2,1751,7.0,18.0,43203413,2017-10-12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2767,425336,Loving Pablo,"['Crime', 'Drama']",6.3,796,,,17535962,2017-10-12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2768,440021,Happy Death Day,"['Horror', 'Mystery', 'Comedy']",6.6,4780,72.0,67.0,122637878,2017-10-12,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2769,274855,Geostorm,"['Action', 'Science Fiction', 'Thriller']",6.1,3554,16.0,35.0,221600160,2017-10-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2770,392982,Marshall,['Drama'],7.3,432,80.0,84.0,10051659,2017-10-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2771,459202,Boo 2! A Madea Halloween,"['Horror', 'Comedy']",5.7,419,4.0,40.0,48333932,2017-10-20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2772,402897,The Death of Stalin,"['Comedy', 'Drama', 'History']",7.0,1250,,,24640027,2017-10-20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2773,271404,Beyond Skyline,"['Action', 'Science Fiction', 'Adventure', 'Horror']",5.2,730,67.0,38.0,992181,2017-10-20,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2774,284053,Thor: Ragnarok,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",7.6,15946,93.0,87.0,853977126,2017-10-25,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2775,430424,See You Up There,"['Drama', 'Crime', 'War']",7.9,955,94.0,83.0,15100000,2017-10-25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2776,298250,Jigsaw,"['Horror', 'Crime', 'Mystery', 'Thriller']",6.2,2691,32.0,89.0,102952888,2017-10-26,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2777,395458,Suburbicon,"['Thriller', 'Crime', 'Drama', 'Mystery']",5.8,1303,28.0,25.0,12751667,2017-10-26,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2778,354912,Coco,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']",8.2,13940,97.0,94.0,800526015,2017-10-27,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2779,399366,Marrowbone,"['Drama', 'Thriller', 'Mystery', 'Horror']",7.2,975,,,11165901,2017-10-27,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2780,392044,Murder on the Orient Express,"['Mystery', 'Crime', 'Drama']",6.7,7563,,,351839303,2017-11-03,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2781,434203,Newness,"['Romance', 'Drama']",6.1,459,,,0,2017-11-03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2782,346648,Paddington 2,"['Adventure', 'Comedy', 'Family']",7.5,1466,,,227300000,2017-11-09,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2783,419680,Daddy's Home 2,['Comedy'],6.2,1873,21.0,51.0,180613180,2017-11-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,359940,"Three Billboards Outside Ebbing, Missouri","['Crime', 'Drama']",8.1,7784,90.0,87.0,160192031,2017-11-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2785,406997,Wonder,"['Drama', 'Family']",8.2,6320,93.0,83.0,305937718,2017-11-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2786,141052,Justice League,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",6.2,10556,40.0,69.0,657924295,2017-11-15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2787,414425,Mudbound,['Drama'],7.5,911,97.0,84.0,0,2017-11-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2788,413362,"Roman J. Israel, Esq.","['Drama', 'Crime', 'Thriller']",6.3,895,55.0,53.0,11942780,2017-11-17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2789,399404,Darkest Hour,"['Drama', 'History']",7.4,3972,84.0,82.0,150847207,2017-11-22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2790,399055,The Shape of Water,"['Drama', 'Fantasy', 'Romance']",7.3,9817,92.0,72.0,194989655,2017-12-01,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2791,429189,Wonder Wheel,['Drama'],6.4,1046,31.0,42.0,15366466,2017-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2792,389015,"I, Tonya",['Drama'],7.5,4383,,,53939297,2017-12-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2793,353486,Jumanji: Welcome to the Jungle,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.8,10697,76.0,87.0,962102237,2017-12-09,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2794,364689,Ferdinand,"['Animation', 'Family', 'Adventure', 'Comedy']",7.2,2177,72.0,51.0,295038508,2017-12-09,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2795,181808,Star Wars: The Last Jedi,"['Science Fiction', 'Action', 'Adventure']",6.9,11943,90.0,42.0,1332539889,2017-12-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2796,449755,Christmas Inheritance,"['Romance', 'Drama']",6.4,690,43.0,34.0,0,2017-12-15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2797,316029,The Greatest Showman,['Drama'],8.0,7423,57.0,86.0,432844677,2017-12-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2798,353616,Pitch Perfect 3,"['Comedy', 'Music']",6.6,2692,29.0,43.0,184724494,2017-12-20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2799,354861,Father Figures,['Comedy'],5.8,494,17.0,24.0,25601244,2017-12-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,446791,All the Money in the World,"['Thriller', 'Drama', 'Crime', 'Mystery', 'History']",6.5,1712,79.0,65.0,56996304,2017-12-21,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2801,400106,Bright,"['Fantasy', 'Action', 'Thriller']",6.2,4488,27.0,83.0,0,2017-12-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2802,384680,Hostiles,"['Western', 'Drama', 'History']",6.9,1661,,,36976336,2017-12-22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2803,301337,Downsizing,"['Science Fiction', 'Comedy', 'Drama']",5.2,2795,47.0,23.0,55003890,2017-12-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2804,400617,Phantom Thread,"['Drama', 'Romance']",7.3,2590,,,47756590,2017-12-25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2805,406563,Insidious: The Last Key,"['Horror', 'Mystery', 'Thriller']",6.2,2020,33.0,50.0,167184112,2018-01-03,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2806,336843,Maze Runner: The Death Cure,"['Science Fiction', 'Action']",7.1,5786,43.0,58.0,288175335,2018-01-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2807,399035,The Commuter,"['Action', 'Thriller']",6.3,3408,55.0,40.0,119942387,2018-01-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2808,471474,Batman: Gotham by Gaslight,"['Thriller', 'Action', 'Animation', 'Science Fiction']",6.6,468,75.0,67.0,3469151,2018-01-12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2809,429351,12 Strong,"['War', 'Drama', 'Action', 'History']",6.1,2095,51.0,62.0,67450815,2018-01-16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2810,337167,Fifty Shades Freed,"['Drama', 'Romance']",6.7,6236,11.0,37.0,368307760,2018-01-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2811,449443,Den of Thieves,"['Action', 'Thriller', 'Crime']",6.7,2033,42.0,62.0,80509622,2018-01-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2812,489925,Eighth Grade,"['Comedy', 'Drama']",7.2,1041,99.0,82.0,13539709,2018-01-19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2813,419831,I Kill Giants,"['Drama', 'Fantasy']",6.1,937,78.0,74.0,0,2018-01-21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
